food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_cola_without_sugar_with_artificial_sweetener_s_and_with_caffeine,cola_without_sugar_with_artificial_sweetener_s_and_with_caffeine,"Cola, without sugar, with artificial sweetener, s and with caffeine",Cola,semi_atomic,beverages,non-alcoholic beverages,0.87,0.0,0.2,0.0,soft drinks,,,0.0,0.2,0.018,99.7,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,cola-without-sugar-with-artificial-sweetener-s-and-with-caffeine_18068,"Cola, without sugar, with artificial sweetener(s) and with caffeine",18068,with_artificial_sweetener;with_caffeine;without_sugar;s,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_carbonated_beverage_apple_50_99_juice_no_sugar_added,carbonated_beverage_apple_50_99_juice_no_sugar_added,"Carbonated beverage, apple, 50-99% juice, no sugar added","Carbonated beverage, apple, no sugar added",semi_atomic,beverages,non-alcoholic beverages,30.0,0.0,7.5,0.0,soft drinks,,,0.0,6.5,0.0,,0.0,protein_low;carb_moderate;fat_low,False,False,True,False,False,True,,,,,,carbonated-beverage-apple-50-99-juice-no-sugar-added_18341,"Carbonated beverage, apple (50-99% juice), no sugar added",18341,50_99_juice,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_tonic_drink_with_sugar,tonic_drink_with_sugar,"Tonic drink, with sugar",Tonic drink,semi_atomic,beverages,non-alcoholic beverages,34.0,0.068,8.28,0.066,soft drinks,,,0.05,7.38,0.014,88.9,0.0,protein_low;carb_moderate;fat_low,False,False,False,False,False,True,,,,,,tonic-drink-with-sugar_18344,"Tonic drink, with sugar",18344,with_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_energy_drink_with_sugar,energy_drink_with_sugar,"Energy drink, with sugar",Energy drink,semi_atomic,beverages,non-alcoholic beverages,48.4,0.2,11.9,0.0,soft drinks,,,0.1,11.7,0.11,88.0,0.0,protein_low;carb_moderate;fat_low,False,False,False,False,False,True,,,,,,energy-drink-with-sugar_18352,"Energy drink, with sugar",18352,with_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_energy_drink_without_sugar_and_with_artificial_sweetener_s,energy_drink_without_sugar_and_with_artificial_sweetener_s,"Energy drink, without sugar and with artificial sweetener, s",Energy drink,semi_atomic,beverages,non-alcoholic beverages,5.0,0.073,0.95,0.1,soft drinks,,,0.0,0.45,0.17,,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,energy-drink-without-sugar-and-with-artificial-sweetener-s_18353,"Energy drink, without sugar and with artificial sweetener(s)",18353,with_artificial_sweetener;without_sugar_and_with_artificial_sweetener;s,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_fruit_juice_with_milk,fruit_juice_with_milk,Fruit juice with milk,Fruit juice with milk,semi_atomic,beverages,non-alcoholic beverages,47.5,0.56,9.63,0.3,dairy beverages,,,2.8,9.63,0.03,87.5,0.0,protein_low;carb_moderate;fat_low,True,False,False,False,False,True,,,dairy_light,,,fruit-juice-with-milk_18343,Fruit juice with milk,18343,with_milk,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_flavoured_milk_with_sugar_partially_skimmed_fortified_with_vitamins_and_chemicals_elements,flavoured_milk_with_sugar_partially_skimmed_fortified_with_vitamins_and_chemicals_elements,"Flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements","Flavoured milk, partially skimmed, fortified with vitamins and chemicals elements",semi_atomic,beverages,non-alcoholic beverages,69.8,2.93,12.1,1.08,dairy beverages,,,0.045,11.5,0.098,,0.0,protein_low;carb_moderate;fat_low,True,False,False,False,False,True,,,eggs,,,flavoured-milk-with-sugar-partially-skimmed-fortified-with-vitamins-and-chemicals-elements_19120,"Flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements",19120,with_sugar;with_vitamins_and_chemicals_elements,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_chocolate_flavoured_milk_with_sugar_partially_skimmed_fortified_with_vitamins_and_chemicals_elements,chocolate_flavoured_milk_with_sugar_partially_skimmed_fortified_with_vitamins_and_chemicals_elements,"Chocolate flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements","Chocolate flavoured milk, partially skimmed, fortified with vitamins and chemicals elements",semi_atomic,beverages,non-alcoholic beverages,63.8,2.75,10.8,0.99,dairy beverages,,,0.8,9.45,0.095,84.7,0.0,protein_low;carb_moderate;fat_low,True,False,False,False,False,True,,,eggs,,,chocolate-flavoured-milk-with-sugar-partially-skimmed-fortified-with-vitamins-and-chemicals-elements_19122,"Chocolate flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements",19122,with_sugar;with_vitamins_and_chemicals_elements,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_strawberry_flavoured_milk_with_sugar_partially_skimmed_fortified_with_vitamins_d,strawberry_flavoured_milk_with_sugar_partially_skimmed_fortified_with_vitamins_d,"Strawberry flavoured milk, with sugar, partially skimmed, fortified with vitamins D","Strawberry flavoured milk, partially skimmed, fortified with vitamins d",semi_atomic,beverages,non-alcoholic beverages,52.6,2.17,10.0,0.45,dairy beverages,,,0.0,10.0,0.14,86.9,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,True,,,eggs,,,strawberry-flavoured-milk-with-sugar-partially-skimmed-fortified-with-vitamins-d_19127,"Strawberry flavoured milk, with sugar, partially skimmed, fortified with vitamins D",19127,with_sugar;with_vitamins_d,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_coconut_milk_or_coconut_cream,coconut_milk_or_coconut_cream,Coconut milk or coconut cream,Coconut milk or coconut cream,semi_atomic,beverages,non-alcoholic beverages,188.0,1.77,3.4,18.4,plant-based drinks,,,0.57,2.1,0.075,75.1,0.0,protein_low;carb_low;fat_high,True,False,False,False,False,True,,,dairy_light,,,coconut-milk-or-coconut-cream_18041,Coconut milk or coconut cream,18041,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_almond_drink_not_sweet_not_fortified_prepacked,almond_drink_not_sweet_not_fortified_prepacked,"Almond drink not sweet, not fortified, prepacked","Almond drink not sweet, not fortified",semi_atomic,beverages,non-alcoholic beverages,36.3,1.06,0.68,3.2,plant-based drinks,,,0.3,,0.051,94.6,0.0,protein_low;carb_low,False,False,False,False,False,True,,,,,,almond-drink-not-sweet-not-fortified-prepacked_18107,"Almond drink not sweet, not fortified, prepacked",18107,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_almond_based_drink_sweet_fortified_with_calcium_prepacked,almond_based_drink_sweet_fortified_with_calcium_prepacked,"Almond-based drink, sweet, fortified with calcium, prepacked","Almond-based drink, sweet, fortified with calcium",semi_atomic,beverages,non-alcoholic beverages,44.4,0.69,3.96,2.8,plant-based drinks,,,0.3,3.44,0.095,92.0,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,almond-based-drink-sweet-fortified-with-calcium-prepacked_18110,"Almond-based drink, sweet, fortified with calcium, prepacked",18110,with_calcium;prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_soy_drink_plain_prepacked,soy_drink_plain_prepacked,"Soy drink, plain, prepacked",Soy drink,semi_atomic,beverages,non-alcoholic beverages,37.1,3.31,0.7,2.07,plant-based drinks,,,0.6,0.2,0.061,93.0,0.0,carb_low;fat_low,False,False,False,False,False,True,,,,,,soy-drink-plain-prepacked_18900,"Soy drink, plain, prepacked",18900,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_soy_drink_plain_fortified_with_calcium_prepacked,soy_drink_plain_fortified_with_calcium_prepacked,"Soy drink, plain, fortified with calcium, prepacked",Soy drink,semi_atomic,beverages,non-alcoholic beverages,44.2,3.42,2.18,2.05,plant-based drinks,,,1.0,2.18,0.097,90.8,0.0,carb_low;fat_low,False,False,False,False,False,True,,,,,,soy-drink-plain-fortified-with-calcium-prepacked_18901,"Soy drink, plain, fortified with calcium, prepacked",18901,with_calcium;prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_soy_drink_sweet_flavoured_with_sugar_prepacked,soy_drink_sweet_flavoured_with_sugar_prepacked,"Soy drink, sweet, flavoured, with sugar, prepacked","Soy drink, sweet",semi_atomic,beverages,non-alcoholic beverages,60.5,2.96,7.24,1.92,plant-based drinks,,,0.6,6.72,0.12,86.8,0.0,protein_low;carb_moderate;fat_low,True,False,False,False,False,True,,,eggs,,,soy-drink-sweet-flavoured-with-sugar-prepacked_18902,"Soy drink, sweet, flavoured, with sugar, prepacked",18902,with_sugar;prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_soy_drink_sweet_flavoured_enriched_in_calcium_prepacked,soy_drink_sweet_flavoured_enriched_in_calcium_prepacked,"Soy drink, sweet, flavoured, enriched in calcium, prepacked","Soy drink, sweet",semi_atomic,beverages,non-alcoholic beverages,42.8,3.01,2.89,1.8,plant-based drinks,,,1.1,2.7,0.12,90.6,0.0,carb_low;fat_low,True,False,False,False,False,True,,,eggs,,,soy-drink-sweet-flavoured-enriched-in-calcium-prepacked_18903,"Soy drink, sweet, flavoured, enriched in calcium, prepacked",18903,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_rice_based_drink_plain_prepacked,rice_based_drink_plain_prepacked,"Rice-based drink, plain, prepacked",Rice-based drink,semi_atomic,beverages,non-alcoholic beverages,53.7,0.26,10.8,1.0,plant-based drinks,,,0.3,5.6,0.074,87.6,0.0,protein_low;carb_moderate;fat_low,False,True,False,False,False,True,True,True,,grains_refined,,rice-based-drink-plain-prepacked_18904,"Rice-based drink, plain, prepacked",18904,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_oat_based_drink_plain_prepacked,oat_based_drink_plain_prepacked,"Oat-based drink, plain, prepacked",Oat-based drink,semi_atomic,beverages,non-alcoholic beverages,42.6,0.26,7.8,1.1,plant-based drinks,,,0.3,5.0,0.066,90.5,0.0,protein_low;carb_moderate;fat_low,False,False,False,False,False,True,,,,breakfast_cereal,,oat-based-drink-plain-prepacked_18905,"Oat-based drink, plain, prepacked",18905,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_chestnut_based_drink_plain_prepacked,chestnut_based_drink_plain_prepacked,"Chestnut-based drink, plain, prepacked",Chestnut-based drink,semi_atomic,beverages,non-alcoholic beverages,68.9,0.22,13.5,1.4,plant-based drinks,,,0.61,9.01,0.077,83.9,0.0,protein_low;carb_moderate;fat_low,False,False,False,False,False,True,,,,,,chestnut-based-drink-plain-prepacked_18906,"Chestnut-based drink, plain, prepacked",18906,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_coconut_based_drink_plain_prepacked,coconut_based_drink_plain_prepacked,"Coconut-based drink, plain, prepacked",Coconut-based drink,semi_atomic,beverages,non-alcoholic beverages,31.4,0.22,2.75,2.1,plant-based drinks,,,0.3,2.46,0.089,94.6,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,coconut-based-drink-plain-prepacked_18907,"Coconut-based drink, plain, prepacked",18907,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_soy_drink_w_concentrated_fruit_juice_prepacked,soy_drink_w_concentrated_fruit_juice_prepacked,"Soy drink, w concentrated fruit juice, prepacked","Soy drink, w concentrated fruit juice",semi_atomic,beverages,non-alcoholic beverages,56.2,2.3,9.5,1.0,plant-based drinks,,,,5.8,0.22,,0.0,protein_low;carb_moderate;fat_low,False,False,False,False,False,True,,,,,,soy-drink-w-concentrated-fruit-juice-prepacked_29209,"Soy drink, w concentrated fruit juice, prepacked",29209,prepacked,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_tea_brewed_without_sugar,tea_brewed_without_sugar,"Tea, brewed, without sugar","Tea, brewed",semi_atomic,beverages,non-alcoholic beverages,0.063,0.0,0.0,0.007,"coffee, tea, cocoa beverages, etc. ready to drink",,,0.0,0.0,0.004,99.8,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,tea-brewed-without-sugar_18020,"Tea, brewed, without sugar",18020,without_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_infusion_brewed_without_sugar,infusion_brewed_without_sugar,"Infusion, brewed, without sugar","Infusion, brewed",semi_atomic,beverages,non-alcoholic beverages,0.87,0.0,0.2,0.008,"coffee, tea, cocoa beverages, etc. ready to drink",,,0.0,0.0,0.002,99.7,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,infusion-brewed-without-sugar_18022,"Infusion, brewed, without sugar",18022,without_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_black_tea_brewed_without_sugar,black_tea_brewed_without_sugar,"Black tea, brewed, without sugar","Black tea, brewed",semi_atomic,beverages,non-alcoholic beverages,1.26,0.0,0.3,0.007,"coffee, tea, cocoa beverages, etc. ready to drink",,,0.0,0.0,0.008,99.7,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,black-tea-brewed-without-sugar_18154,"Black tea, brewed, without sugar",18154,without_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_green_tea_brewed_without_sugar,green_tea_brewed_without_sugar,"Green tea, brewed, without sugar","Green tea, brewed",semi_atomic,beverages,non-alcoholic beverages,5.1,0.0,1.09,0.0,"coffee, tea, cocoa beverages, etc. ready to drink",,,0.0,,0.011,98.5,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,green-tea-brewed-without-sugar_18155,"Green tea, brewed, without sugar",18155,without_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_oolong_tea_brewed_without_sugar,oolong_tea_brewed_without_sugar,"Oolong tea, brewed, without sugar","Oolong tea, brewed",semi_atomic,beverages,non-alcoholic beverages,0.0,0.0,0.0,0.0,"coffee, tea, cocoa beverages, etc. ready to drink",,,0.0,,,,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,oolong-tea-brewed-without-sugar_18156,"Oolong tea, brewed, without sugar",18156,without_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_coffee_ground,coffee_ground,"Coffee, ground","Coffee, ground",semi_atomic,beverages,non-alcoholic beverages,397.0,14.4,40.2,15.4,"beverages, to reconstitute",,,19.8,,0.19,5.5,0.0,protein_high;carb_high;fat_high,True,False,False,False,False,True,,,eggs,,,coffee-ground_18003,"Coffee, ground",18003,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_coffee_powder_instant,coffee_powder_instant,"Coffee, powder, instant",Coffee,semi_atomic,beverages,non-alcoholic beverages,296.0,19.4,42.6,1.1,"beverages, to reconstitute",,,19.1,0.0,0.098,4.95,0.0,protein_high;carb_high;fat_low,False,False,False,False,False,True,,,,,,coffee-powder-instant_18005,"Coffee, powder, instant",18005,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_syrup_with_sugar_to_be_diluted,syrup_with_sugar_to_be_diluted,"Syrup, with sugar, to be diluted",Syrup,semi_atomic,beverages,non-alcoholic beverages,255.0,0.3,62.6,0.3,"beverages, to reconstitute",,,0.3,58.8,0.017,36.2,0.0,protein_low;carb_high;fat_low,False,False,False,True,False,True,,,,,,syrup-with-sugar-to-be-diluted_18017,"Syrup, with sugar (to be diluted)",18017,with_sugar;to_be_diluted,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_concentrate_beverage_to_be_diluted_without_sugar_and_with_artificial_sweeteners_syrup_0_type,concentrate_beverage_to_be_diluted_without_sugar_and_with_artificial_sweeteners_syrup_0_type,"Concentrate beverage, to be diluted, without sugar and with artificial sweeteners, ""syrup 0%"" type","Concentrate beverage, syrup 0 type",semi_atomic,beverages,non-alcoholic beverages,21.7,0.3,2.76,0.3,"beverages, to reconstitute",,,0.7,0.66,0.028,93.8,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,concentrate-beverage-to-be-diluted-without-sugar-and-with-artificial-sweeteners-syrup-0-type_18059,"Concentrate beverage (to be diluted), without sugar and with artificial sweeteners, ""syrup 0%"" type",18059,with_artificial_sweeteners;without_sugar_and_with_artificial_sweeteners;to_be_diluted,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_decaffeinated_coffee_powder_instant,decaffeinated_coffee_powder_instant,"Decaffeinated coffee, powder, instant",Decaffeinated coffee,semi_atomic,beverages,non-alcoholic beverages,357.0,12.7,76.0,0.2,"beverages, to reconstitute",,,0.0,0.0,0.058,3.2,0.0,protein_high;carb_high;fat_low,False,False,False,False,False,True,,,,,,decaffeinated-coffee-powder-instant_18069,"Decaffeinated coffee, powder, instant",18069,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_tea_leaf,tea_leaf,Tea leaf,Tea leaf,semi_atomic,beverages,non-alcoholic beverages,120.8,19.4,6.3,2.0,"beverages, to reconstitute",,,55.8,,0.11,9.3,0.0,protein_high;carb_moderate;fat_low,False,False,False,False,False,True,,,,,,tea-leaf_18076,Tea leaf,18076,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_cocoa_powder_without_sugar_powder_instant,cocoa_powder_without_sugar_powder_instant,"Cocoa powder, without sugar, powder, instant",Cocoa powder,semi_atomic,beverages,non-alcoholic beverages,321.4,22.4,11.6,20.6,"beverages, to reconstitute",,,29.5,0.9,0.11,3.5,0.0,protein_high;carb_moderate;fat_high,False,False,False,False,False,True,,,,,,cocoa-powder-without-sugar-powder-instant_18100,"Cocoa powder, without sugar, powder, instant",18100,without_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_cocoa_or_chocolate_powder_for_beverages_with_sugar,cocoa_or_chocolate_powder_for_beverages_with_sugar,"Cocoa or chocolate powder, for beverages, with sugar","Cocoa or chocolate powder, for beverages",semi_atomic,beverages,non-alcoholic beverages,379.0,6.65,75.6,3.29,"beverages, to reconstitute",,,10.5,67.9,0.21,1.67,0.0,protein_moderate;carb_high,False,False,False,True,False,True,,,,,,cocoa-or-chocolate-powder-for-beverages-with-sugar_18101,"Cocoa or chocolate powder, for beverages, with sugar",18101,with_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_malted_cocoa_or_chocolate_powder_for_beverage_with_sugar,malted_cocoa_or_chocolate_powder_for_beverage_with_sugar,"Malted cocoa or chocolate powder for beverage, with sugar",Malted cocoa or chocolate powder for beverage,semi_atomic,beverages,non-alcoholic beverages,402.5,9.9,79.4,5.03,"beverages, to reconstitute",,,,78.5,0.55,2.25,0.0,protein_moderate;carb_high;fat_moderate,False,False,False,True,False,True,,,,,,malted-cocoa-or-chocolate-powder-for-beverage-with-sugar_18102,"Malted cocoa or chocolate powder for beverage, with sugar",18102,with_sugar,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_chicory_powder_instant,chicory_powder_instant,"Chicory, powder, instant",Chicory,semi_atomic,beverages,non-alcoholic beverages,264.5,3.3,57.2,2.5,"beverages, to reconstitute",,,29.2,21.7,0.39,2.7,0.0,carb_high;fat_low,False,False,False,True,False,True,,,,,,chicory-powder-instant_18152,"Chicory, powder, instant",18152,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_coffee_with_milk_or_cappuccino_powder_instant,coffee_with_milk_or_cappuccino_powder_instant,"Coffee with milk or Cappuccino, powder, instant",Coffee with milk or cappuccino,semi_atomic,beverages,non-alcoholic beverages,416.0,12.2,70.1,8.8,"beverages, to reconstitute",,,3.3,52.0,0.79,1.0,0.0,protein_high;carb_high;fat_moderate,True,False,False,True,False,True,,,dairy_light,,,coffee-with-milk-or-cappuccino-powder-instant_18160,"Coffee with milk or Cappuccino, powder, instant",18160,with_milk_or_cappuccino,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_coffee_with_milk_or_cappuccino_with_chocolate_powder_instant,coffee_with_milk_or_cappuccino_with_chocolate_powder_instant,"Coffee with milk or Cappuccino with chocolate, powder, instant",Coffee with milk or cappuccino with chocolate,semi_atomic,beverages,non-alcoholic beverages,402.0,11.2,67.1,9.13,"beverages, to reconstitute",,,3.51,62.2,1.29,,0.0,protein_high;carb_high;fat_moderate,True,False,False,True,False,True,,,dairy_light,,,coffee-with-milk-or-cappuccino-with-chocolate-powder-instant_18163,"Coffee with milk or Cappuccino with chocolate, powder, instant",18163,with_milk_or_cappuccino_with_chocolate,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_cocoa_or_chocolate_powder_for_beverages_with_sugar_fortified_with_vitamins_and_chemical_elements,cocoa_or_chocolate_powder_for_beverages_with_sugar_fortified_with_vitamins_and_chemical_elements,"Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins and chemical elements","Cocoa or chocolate powder, for beverages, fortified with vitamins and chemical elements",semi_atomic,beverages,non-alcoholic beverages,376.0,4.68,79.3,3.04,"beverages, to reconstitute",,,6.48,76.7,0.43,,0.0,carb_high,False,False,False,True,False,True,,,,,,cocoa-or-chocolate-powder-for-beverages-with-sugar-fortified-with-vitamins-and-chemical-elements_18167,"Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins and chemical elements",18167,with_sugar;with_vitamins_and_chemical_elements,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_cocoa_or_chocolate_powder_for_beverages_with_sugar_fortified_with_vitamins,cocoa_or_chocolate_powder_for_beverages_with_sugar_fortified_with_vitamins,"Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins","Cocoa or chocolate powder, for beverages, fortified with vitamins",semi_atomic,beverages,non-alcoholic beverages,386.0,4.29,85.0,2.04,"beverages, to reconstitute",,,5.3,82.7,0.31,2.0,0.0,carb_high;fat_low,False,False,False,True,False,True,,,,,,cocoa-or-chocolate-powder-for-beverages-with-sugar-fortified-with-vitamins_18168,"Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins",18168,with_sugar;with_vitamins,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_lemon_or_lime_base_for_beverage_without_sugar_to_be_diluted,lemon_or_lime_base_for_beverage_without_sugar_to_be_diluted,"Lemon or lime base, for beverage, without sugar, to be diluted","Lemon or lime base, for beverage",semi_atomic,beverages,non-alcoholic beverages,19.7,0.3,1.31,0.0,"beverages, to reconstitute",,,0.0,0.91,0.004,93.8,0.0,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,lemon-or-lime-base-for-beverage-without-sugar-to-be-diluted_18220,"Lemon or lime base, for beverage, without sugar (to be diluted)",18220,without_sugar;to_be_diluted,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_wine_white_sweet,wine_white_sweet,"Wine, white, sweet","Wine, white, sweet",semi_atomic,beverages,alcoholic beverages,149.2,0.2,10.5,0.0,wines,,,0.0,7.78,0.027,73.1,15.2,protein_low;carb_moderate;fat_low,False,False,False,False,False,True,,,,,,wine-white-sweet_1006,"Wine, white, sweet",1006,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_sparkling_fruit_wine,sparkling_fruit_wine,Sparkling fruit wine,Sparkling fruit wine,semi_atomic,beverages,alcoholic beverages,65.7,0.0,6.95,0.0,wines,,,0.0,6.95,0.008,87.6,5.41,protein_low;carb_moderate;fat_low,False,False,False,False,False,True,,,,,,sparkling-fruit-wine_5100,Sparkling fruit wine,5100,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_wine_white_sparkling,wine_white_sparkling,"Wine, white, sparkling","Wine, white, sparkling",semi_atomic,beverages,alcoholic beverages,76.1,0.0,1.7,0.0,wines,,,0.0,1.4,0.004,88.2,9.9,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,wine-white-sparkling_5201,"Wine, white, sparkling",5201,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_champagne,champagne,Champagne,Champagne,semi_atomic,beverages,alcoholic beverages,81.7,0.3,2.81,0.0,wines,,,0.0,1.4,0.005,86.8,9.9,protein_low;carb_low;fat_low,True,False,False,False,False,True,,,,,,champagne_5207,Champagne,5207,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_wine_white_sparkling_flavoured,wine_white_sparkling_flavoured,"Wine, white, sparkling, flavoured","Wine, white, sparkling",semi_atomic,beverages,alcoholic beverages,83.5,0.2,5.1,0.0,wines,,,0.0,5.1,0.033,,8.9,protein_low;carb_moderate;fat_low,True,False,False,False,False,True,,,eggs,,,wine-white-sparkling-flavoured_5209,"Wine, white, sparkling, flavoured",5209,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_wine_red,wine_red,"Wine, red","Wine, red",semi_atomic,beverages,alcoholic beverages,82.1,0.07,2.63,0.0,wines,,,0.0,0.62,0.002,86.8,10.2,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,wine-red_5214,"Wine, red",5214,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
food_wine_white_dry,wine_white_dry,"Wine, white, dry","Wine, white, dry",semi_atomic,beverages,alcoholic beverages,71.6,0.3,4.04,0.0,wines,,,0.0,0.17,0.006,87.8,7.75,protein_low;carb_low;fat_low,False,False,False,False,False,True,,,,,,wine-white-dry_5215,"Wine, white, dry",5215,,True,True,normalized_from_source_name,review_non_ingredient_first,1,non-water beverages are deferred from Food_DB v1 core
