recipe_source_id,recipe_title_raw,category_raw,subcategory_raw,ingredient_index,ingredient_raw,section_name_raw,is_section_header,quantity_raw,quantity_value_low,quantity_value_high,unit_raw,unit_normalized,ingredient_text_clean,food_name_candidate,preparation_note,optional_flag,garnish_flag,alternative_flag,packaging_flag,parse_status,parse_notes,matched_food_id,matched_canonical_name,matched_display_name,matched_food_family_name,match_method,match_confidence,mapping_status,mapping_notes,candidate_count,candidate_food_ids_preview
pilot_recipe_final_015,"Broiled Chicken Breasts with Herbs, Carrots, and Red Potatoes",Healthy Recipes,Healthy Kid Recipes,9,½ teaspoon salt,,0,1/2,0.5,0.5,teaspoon,teaspoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_016,Broiled Pork Chops,Dinner,Pork Chops,1,¾ cup ketchup,,0,3/4,0.75,0.75,cup,cup,ketchup,ketchup,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_016,Broiled Pork Chops,Dinner,Pork Chops,3,2 tablespoons distilled white vinegar,,0,2,2.0,2.0,tablespoons,tablespoon,distilled white vinegar,distilled white vinegar,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_016,Broiled Pork Chops,Dinner,Pork Chops,4,1 tablespoon Worcestershire sauce,,0,1,1.0,1.0,tablespoon,tablespoon,Worcestershire sauce,Worcestershire sauce,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_016,Broiled Pork Chops,Dinner,Pork Chops,5,2 teaspoons brown sugar,,0,2,2.0,2.0,teaspoons,teaspoon,brown sugar,brown sugar,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_016,Broiled Pork Chops,Dinner,Pork Chops,6,1 teaspoon salt,,0,1,1.0,1.0,teaspoon,teaspoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_016,Broiled Pork Chops,Dinner,Pork Chops,8,½ teaspoon chili powder,,0,1/2,0.5,0.5,teaspoon,teaspoon,chili powder,chili powder,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,1,"1 pound asparagus spears,",,0,1,1.0,1.0,pound,pound,asparagus spears,asparagus spears,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,2,1 pound yellow squash,,0,1,1.0,1.0,pound,pound,yellow squash,yellow squash,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,3,1 pound zucchini,,0,1,1.0,1.0,pound,pound,zucchini,zucchini,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,5,1 pepper red bell pepper,,0,1,1.0,1.0,,,pepper red bell pepper,pepper red bell pepper,,0,0,0,0,parsed_partial,count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,6,3 tablespoons olive oil,,0,3,3.0,3.0,tablespoons,tablespoon,olive oil,olive oil,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,7,2 tablespoons low-sodium Cajun seasoning,,0,2,2.0,2.0,tablespoons,tablespoon,low-sodium Cajun seasoning,low-sodium Cajun seasoning,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,8,1 pound cocktail wieners,,0,1,1.0,1.0,pound,pound,cocktail wieners,cocktail wieners,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,9,1 pound shrimp without tails,,0,1,1.0,1.0,pound,pound,shrimp without tails,shrimp without tails,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_017,Cajun Shrimp and Sausage Sheet Pan Dinner,Dinner,Sheet Pan Dinners,10,fresh parsley fresh parsley,,0,,,,,,fresh parsley fresh parsley,fresh parsley fresh parsley,,0,0,0,0,parsed_partial,missing_quantity,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_018,Canadian Pork Loin Chops,Pork,Pork Loin,1,1 ½ tablespoons brown sugar,,0,1 1/2,1.5,1.5,tablespoons,tablespoon,brown sugar,brown sugar,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_018,Canadian Pork Loin Chops,Pork,Pork Loin,2,1 ½ teaspoons sea salt,,0,1 1/2,1.5,1.5,teaspoons,teaspoon,sea salt,sea salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_018,Canadian Pork Loin Chops,Pork,Pork Loin,4,½ teaspoon onion powder,,0,1/2,0.5,0.5,teaspoon,teaspoon,onion powder,onion powder,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_018,Canadian Pork Loin Chops,Pork,Pork Loin,7,¼ teaspoon dry mustard,,0,1/4,0.25,0.25,teaspoon,teaspoon,dry mustard,dry mustard,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_018,Canadian Pork Loin Chops,Pork,Pork Loin,8,¼ teaspoon crushed fennel seeds,,0,1/4,0.25,0.25,teaspoon,teaspoon,crushed fennel seeds,crushed fennel seeds,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_018,Canadian Pork Loin Chops,Pork,Pork Loin,9,"6 boneless pork loin chops, 1/2 inch thick",,0,6,6.0,6.0,,,"boneless pork loin chops, 1/2 inch thick",boneless pork loin chops,1/2 inch thick,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_019,Cheese-Filled Meat Loaf,Pork,Pork Meatloaf,1,"8 slices bacon, divided",,0,8,8.0,8.0,slices,slice,"bacon, divided",bacon,divided,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_019,Cheese-Filled Meat Loaf,Pork,Pork Meatloaf,2,1 pound ground beef,,0,1,1.0,1.0,pound,pound,ground beef,ground beef,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_019,Cheese-Filled Meat Loaf,Pork,Pork Meatloaf,3,¼ cup dry bread crumbs,,0,1/4,0.25,0.25,cup,cup,dry bread crumbs,dry bread crumbs,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_019,Cheese-Filled Meat Loaf,Pork,Pork Meatloaf,6,1 teaspoon Worcestershire sauce,,0,1,1.0,1.0,teaspoon,teaspoon,Worcestershire sauce,Worcestershire sauce,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_019,Cheese-Filled Meat Loaf,Pork,Pork Meatloaf,7,1 teaspoon salt,,0,1,1.0,1.0,teaspoon,teaspoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_020,Chicken Bog,Main Dishes,Southern Main Dishes,2,1 (3 pound) whole chicken,,0,1 (3 pound),1.0,1.0,,,whole chicken,whole chicken,,0,0,0,0,parsed_partial,pack_size_note; leading_parenthetical_note; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_020,Chicken Bog,Main Dishes,Southern Main Dishes,4,1 tablespoon salt,,0,1,1.0,1.0,tablespoon,tablespoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_020,Chicken Bog,Main Dishes,Southern Main Dishes,5,3 ½ cups chicken broth,,0,3 1/2,3.5,3.5,cups,cup,chicken broth,chicken broth,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_020,Chicken Bog,Main Dishes,Southern Main Dishes,6,"½ pound smoked sausage of your choice, sliced",,0,1/2,0.5,0.5,pound,pound,"smoked sausage of your choice, sliced",smoked sausage of your choice,sliced,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_020,Chicken Bog,Main Dishes,Southern Main Dishes,7,1 cup long-grain white rice,,0,1,1.0,1.0,cup,cup,long-grain white rice,long-grain white rice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_020,Chicken Bog,Main Dishes,Southern Main Dishes,8,2 tablespoons Italian-style seasoning,,0,2,2.0,2.0,tablespoons,tablespoon,Italian-style seasoning,Italian-style seasoning,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_020,Chicken Bog,Main Dishes,Southern Main Dishes,9,2 cubes chicken bouillon,,0,2,2.0,2.0,cubes,cube,chicken bouillon,chicken bouillon,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,1,½ cup all-purpose flour,,0,1/2,0.5,0.5,cup,cup,all-purpose flour,all-purpose flour,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,2,1 pinch salt,,0,1,1.0,1.0,pinch,pinch,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,3,"2 (6 ounce) skinless, boneless chicken breast halves",,0,2 (6 ounce),2.0,2.0,,,"skinless, boneless chicken breast halves",chicken breast halves,boneless; skinless,0,0,0,0,parsed_partial,pack_size_note; leading_parenthetical_note; leading_descriptor_removed; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,4,2 tablespoons olive oil,,0,2,2.0,2.0,tablespoons,tablespoon,olive oil,olive oil,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,5,¼ cup dry white wine,,0,1/4,0.25,0.25,cup,cup,dry white wine,dry white wine,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,6,¼ cup lemon juice,,0,1/4,0.25,0.25,cup,cup,lemon juice,lemon juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,7,"¼ cup cold unsalted butter, cut into pieces",,0,1/4,0.25,0.25,cup,cup,"cold unsalted butter, cut into pieces",cold unsalted butter,cut into pieces,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,8,"2 tablespoons capers, drained",,0,2,2.0,2.0,tablespoons,tablespoon,"capers, drained",capers,drained,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_021,Chicken with Lemon-Caper Sauce,Dinner,Cooking For Two,9,2 lemon wedges,,0,2,2.0,2.0,,,lemon wedges,lemon wedges,,0,0,0,0,parsed_partial,count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_022,Classic Beef Stuffed Peppers,Main Dishes,Stuffed Bell Peppers,1,"6 red bell peppers, tops and seeds removed",,0,6,6.0,6.0,,,"red bell peppers, tops and seeds removed",tops and seeds removed,red bell peppers,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_022,Classic Beef Stuffed Peppers,Main Dishes,Stuffed Bell Peppers,2,"5 cups meatless spaghetti sauce, divided",,0,5,5.0,5.0,cups,cup,"meatless spaghetti sauce, divided",meatless spaghetti sauce,divided,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_022,Classic Beef Stuffed Peppers,Main Dishes,Stuffed Bell Peppers,4,1 ¼ cups instant rice,,0,1 1/4,1.25,1.25,cups,cup,instant rice,instant rice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_022,Classic Beef Stuffed Peppers,Main Dishes,Stuffed Bell Peppers,5,¼ cup finely chopped onion,,0,1/4,0.25,0.25,cup,cup,finely chopped onion,finely chopped onion,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_022,Classic Beef Stuffed Peppers,Main Dishes,Stuffed Bell Peppers,6,1 ½ teaspoons Worcestershire sauce,,0,1 1/2,1.5,1.5,teaspoons,teaspoon,Worcestershire sauce,Worcestershire sauce,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_022,Classic Beef Stuffed Peppers,Main Dishes,Stuffed Bell Peppers,7,1 teaspoon salt,,0,1,1.0,1.0,teaspoon,teaspoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_022,Classic Beef Stuffed Peppers,Main Dishes,Stuffed Bell Peppers,9,1 ½ pounds lean ground beef,,0,1 1/2,1.5,1.5,pounds,pound,lean ground beef,lean ground beef,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_022,Classic Beef Stuffed Peppers,Main Dishes,Stuffed Bell Peppers,10,"6 tablespoons shredded Cheddar cheese, divided",,0,6,6.0,6.0,tablespoons,tablespoon,"shredded Cheddar cheese, divided",shredded Cheddar cheese,divided,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_023,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,1,1 (5 1/2 pound) corned beef brisket,,0,1 (5 1/2 pound),1.0,1.0,,,corned beef brisket,corned beef brisket,,0,0,0,0,parsed_partial,pack_size_note; leading_parenthetical_note; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_023,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,2,2 tablespoons pickling spice,,0,2,2.0,2.0,tablespoons,tablespoon,pickling spice,pickling spice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_023,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,3,"1 large orange, sliced in rounds",,0,1,1.0,1.0,,,"large orange, sliced in rounds",orange,large; sliced in rounds,0,0,0,0,parsed_partial,size_descriptor_removed; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_023,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,5,"2 stalks celery, sliced",,0,2,2.0,2.0,stalks,stalk,"celery, sliced",celery,sliced,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_023,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,6,"3/4 cup cold water, divided",,0,3/4,0.75,0.75,cup,cup,"cold water, divided",cold water,divided,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_023,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,7,"6 tablespoons margarine, divided",,0,6,6.0,6.0,tablespoons,tablespoon,"margarine, divided",margarine,divided,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_023,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,8,"1 large head cabbage, cored, and sliced",,0,1,1.0,1.0,,,"large head cabbage, cored, and sliced",head cabbage,large; cored; and sliced,0,0,0,0,parsed_partial,size_descriptor_removed; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_023,Corned Beef and Cabbage,Beef Recipes,Beef Brisket,9,"1 cup Golden Delicious apples, cored and quartered with peel",,0,1,1.0,1.0,cup,cup,"Golden Delicious apples, cored and quartered with peel",cored and quartered with peel,Golden Delicious apples,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_024,Crustless Cottage Cheese Mini Quiches,Main Dishes,Quiche,3,½ cup cottage cheese,,0,1/2,0.5,0.5,cup,cup,cottage cheese,cottage cheese,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_024,Crustless Cottage Cheese Mini Quiches,Main Dishes,Quiche,5,1 cup chopped cooked broccoli,,0,1,1.0,1.0,cup,cup,chopped cooked broccoli,chopped cooked broccoli,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_024,Crustless Cottage Cheese Mini Quiches,Main Dishes,Quiche,6,½ cup shredded Colby-Monterey Jack cheese,,0,1/2,0.5,0.5,cup,cup,shredded Colby-Monterey Jack cheese,shredded Colby-Monterey Jack cheese,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_024,Crustless Cottage Cheese Mini Quiches,Main Dishes,Quiche,7,¼ cup chopped red bell pepper,,0,1/4,0.25,0.25,cup,cup,chopped red bell pepper,chopped red bell pepper,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_024,Crustless Cottage Cheese Mini Quiches,Main Dishes,Quiche,8,½ teaspoon garlic salt,,0,1/2,0.5,0.5,teaspoon,teaspoon,garlic salt,garlic salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_025,"Easy Bacon, Onion, and Cheese-Stuffed Burgers",Main Dishes,Burgers,1,3 pounds ground beef,,0,3,3.0,3.0,pounds,pound,ground beef,ground beef,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_025,"Easy Bacon, Onion, and Cheese-Stuffed Burgers",Main Dishes,Burgers,2,3 tablespoons barbecue sauce,,0,3,3.0,3.0,tablespoons,tablespoon,barbecue sauce,barbecue sauce,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_025,"Easy Bacon, Onion, and Cheese-Stuffed Burgers",Main Dishes,Burgers,5,¼ teaspoon salt,,0,1/4,0.25,0.25,teaspoon,teaspoon,salt,salt,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_025,"Easy Bacon, Onion, and Cheese-Stuffed Burgers",Main Dishes,Burgers,6,"½ pound bacon, cut into 1/4 inch pieces",,0,1/2,0.5,0.5,pound,pound,"bacon, cut into 1/4 inch pieces",bacon,cut into 1/4 inch pieces,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_025,"Easy Bacon, Onion, and Cheese-Stuffed Burgers",Main Dishes,Burgers,8,¾ cup shredded Cheddar cheese,,0,3/4,0.75,0.75,cup,cup,shredded Cheddar cheese,shredded Cheddar cheese,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_025,"Easy Bacon, Onion, and Cheese-Stuffed Burgers",Main Dishes,Burgers,9,"6 hamburger buns, split",,0,6,6.0,6.0,,,"hamburger buns, split",hamburger buns,split,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_026,Easy Ginger Beef,Beef Recipes,Beef Stir-Fry,2,"1 (1 inch) piece fresh ginger, peeled and thinly sliced",,0,1 (1 inch),1.0,1.0,,,"piece fresh ginger, peeled and thinly sliced",piece fresh ginger,peeled and thinly sliced,0,0,0,0,parsed_partial,leading_parenthetical_note; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_026,Easy Ginger Beef,Beef Recipes,Beef Stir-Fry,3,"1 (1 pound) round steak, thinly sliced",,0,1 (1 pound),1.0,1.0,,,"round steak, thinly sliced",round steak,thinly sliced,0,0,0,0,parsed_partial,pack_size_note; leading_parenthetical_note; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_026,Easy Ginger Beef,Beef Recipes,Beef Stir-Fry,4,1 teaspoon butter,,0,1,1.0,1.0,teaspoon,teaspoon,butter,butter,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_026,Easy Ginger Beef,Beef Recipes,Beef Stir-Fry,5,"12 mushrooms, sliced",,0,12,12.0,12.0,,,"mushrooms, sliced",mushrooms,sliced,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_026,Easy Ginger Beef,Beef Recipes,Beef Stir-Fry,7,"1 red bell pepper, chopped",,0,1,1.0,1.0,,,"red bell pepper, chopped",red bell pepper,chopped,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_026,Easy Ginger Beef,Beef Recipes,Beef Stir-Fry,9,4 cups cooked rice,,0,4,4.0,4.0,cups,cup,cooked rice,cooked rice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_027,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,1,"1 red bell pepper, sliced into thin strips",,0,1,1.0,1.0,,,"red bell pepper, sliced into thin strips",red bell pepper,sliced into thin strips,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_027,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,2,"1 green bell pepper, sliced into thin strips",,0,1,1.0,1.0,,,"green bell pepper, sliced into thin strips",green bell pepper,sliced into thin strips,0,0,0,0,parsed_partial,preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_027,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,4,"1 large fresh jalapeño pepper, sliced",,0,1,1.0,1.0,,,"large fresh jalapeño pepper, sliced",fresh jalapeño pepper,large; sliced,0,0,0,0,parsed_partial,size_descriptor_removed; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_027,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,5,"2 ½ teaspoons fajita seasoning mix, divided",,0,2 1/2,2.5,2.5,teaspoons,teaspoon,"fajita seasoning mix, divided",fajita seasoning mix,divided,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_027,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,6,1 teaspoon olive oil,,0,1,1.0,1.0,teaspoon,teaspoon,olive oil,olive oil,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_027,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,7,"12 ounces raw large shrimp, peeled and deveined",,0,12,12.0,12.0,ounces,ounce,"raw large shrimp, peeled and deveined",raw large shrimp,peeled and deveined,0,0,0,0,parsed_partial,preparation_note_from_commas,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_027,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,8,1 tablespoon lime juice,,0,1,1.0,1.0,tablespoon,tablespoon,lime juice,lime juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_027,Easy Grilled Shrimp Fajitas,Mexican,Fajitas,9,8 (6 inch) fajita-size flour tortillas,,0,8 (6 inch),8.0,8.0,,,fajita-size flour tortillas,fajita-size flour tortillas,,0,0,0,0,parsed_partial,leading_parenthetical_note; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_028,Easy Grilled Vegetables,Vegetarian,Vegetarian Bbq & Grilling,1,2 tablespoons olive oil,,0,2,2.0,2.0,tablespoons,tablespoon,olive oil,olive oil,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_028,Easy Grilled Vegetables,Vegetarian,Vegetarian Bbq & Grilling,3,1 teaspoon lemon juice,,0,1,1.0,1.0,teaspoon,teaspoon,lemon juice,lemon juice,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_028,Easy Grilled Vegetables,Vegetarian,Vegetarian Bbq & Grilling,4,½ teaspoon dried rosemary,,0,1/2,0.5,0.5,teaspoon,teaspoon,dried rosemary,dried rosemary,,0,0,0,0,parsed_clean,,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
pilot_recipe_final_028,Easy Grilled Vegetables,Vegetarian,Vegetarian Bbq & Grilling,6,"8 large mushrooms, quartered",,0,8,8.0,8.0,,,"large mushrooms, quartered",mushrooms,large; quartered,0,0,0,0,parsed_partial,size_descriptor_removed; preparation_note_from_commas; count_without_measure_unit,,,,,no_match,low,unmapped,no_exact_or_normalized_match,0,
