recipe_id_candidate,source_index,display_name,ingredient_position,ingredient_raw_text,ingredient_name_parsed,ingredient_name_normalized,quantity_value,quantity_unit,quantity_grams_estimated,parse_status,fooddb_version_used,mapped_food_id,mapped_food_canonical_name,mapping_status,mapping_confidence,mapping_method,mapping_notes
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,8,4 cups zucchini (about 2 zucchini),zucchini,zucchini,4.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,9,3/4 teaspoon salt,salt,salt,0.75,teaspoon,4.5,parsed_clean,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,10,2 cups reduced-sodium chicken broth,reduced-sodium chicken broth,reduced sodium chicken broth,2.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,11,1 teaspoon lemon zest,lemon zest,lemon zest,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_lemon_zest_raw
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,12,2 tablespoons lemon juice,lemon juice,lemon juice,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,13,1 cup feta cheese,feta cheese,feta cheese,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,14,"1 cup provolone cheese, divided",provolone cheese,provolone cheese,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,15,"3 tablespoons fresh parsley, divided",fresh parsley,parsley,3.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_parsley_dried
recipes_v1_1_candidate_050,46018,Zucchini Chicken Rice Casserole,16,2 tablespoons fresh mint,fresh mint,mint,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_mint_dried
recipes_v1_1_candidate_051,5680,Cabbage Borsht,1,3 pounds bone-in chicken pieces,bone-in chicken pieces,bone in chicken pieces,3.0,pound,1360.78,parsed_clean,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_051,5680,Cabbage Borsht,2,1 gallon water,gallon water,gallon water,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_051,5680,Cabbage Borsht,3,1 (10.75 ounce) can condensed tomato soup,condensed tomato soup,condensed tomato soup,1.0,can,,review_needed,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_051,5680,Cabbage Borsht,4,1 tablespoon salt,salt,salt,1.0,tablespoon,18.0,parsed_clean,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment
recipes_v1_1_candidate_051,5680,Cabbage Borsht,5,"1 large head cabbage, cored and shredded",head cabbage,head cabbage,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_051,5680,Cabbage Borsht,6,3 large peeled and diced red potatoes,peeled and diced red potatoes,and red potatoes,3.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_051,5680,Cabbage Borsht,7,"1 large carrot, diced",carrot,carrot,1.0,count,60,parsed_partial,fooddb_v1_1_draft_round2,food_carrot_raw,carrot_raw,accepted_auto,medium,round2_promotion_v1_1,round2_promotion_v1_1:carrot_family_exact:carrot
recipes_v1_1_candidate_051,5680,Cabbage Borsht,8,"1 large onion, chopped",onion,onion,1.0,count,150.0,parsed_partial,fooddb_v1_1_draft_round2,food_onion_raw,onion_raw,accepted_auto,medium,review_promotion_v1_1,review_promotion_v1_1:onion_family_exact:onion
recipes_v1_1_candidate_051,5680,Cabbage Borsht,9,3 bay leaves,bay leaves,bay leaves,3.0,count,,parsed_partial,fooddb_v1_1_draft_round2,food_bay_leaves,bay_leaves,accepted_auto,medium,normalized_match,normalized canonical_name match
recipes_v1_1_candidate_051,5680,Cabbage Borsht,10,2 tablespoons chopped fresh parsley,chopped fresh parsley,parsley,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_parsley_dried
recipes_v1_1_candidate_051,5680,Cabbage Borsht,11,1 bunch chopped fresh dill,chopped fresh dill,dill,1.0,bunch,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,1,½ cup soy sauce,soy sauce,soy sauce,0.5,cup,,parsed_partial,fooddb_v1_1_draft_round2,food_soy_sauce_prepacked,soy_sauce_prepacked,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:soy sauce->food_soy_sauce_prepacked
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,2,½ cup rice vinegar,rice vinegar,rice vinegar,0.5,cup,92.5,parsed_clean,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,3,3 tablespoons honey,honey,honey,3.0,tablespoon,63.0,parsed_clean,fooddb_v1_1_draft_round2,food_honey,honey,accepted_auto,high,exact_match,exact canonical_name match
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,4,2 teaspoons sesame oil,sesame oil,sesame oil,2.0,teaspoon,9.0,parsed_clean,fooddb_v1_1_draft_round2,food_sesame_oil,sesame_oil,accepted_auto,high,exact_match,exact display_name match
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,5,"4 teaspoons fresh ginger, minced",fresh ginger,ginger,4.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,6,4 teaspoons cornstarch,cornstarch,cornstarch,4.0,teaspoon,10.8,parsed_partial,fooddb_v1_1_draft_round2,food_cornstarch,cornstarch,accepted_auto,high,safe_alias_v1_1,fooddb_v1_1_draft_addition_alias:cornstarch->food_cornstarch
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,7,"4 cloves garlic, minced",garlic,garlic,4.0,clove,12.0,parsed_partial,fooddb_v1_1_draft_round2,food_garlic_fresh,garlic_fresh,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:garlic->food_garlic_fresh
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,8,1 tablespoon olive oil,olive oil,olive oil,1.0,tablespoon,13.5,parsed_clean,fooddb_v1_1_draft_round2,food_olive_oil_extra_virgin,olive_oil_extra_virgin,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:olive oil->food_olive_oil_extra_virgin
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,9,"2 pounds boneless, skinless chicken breasts, cut into 1-inch pieces",chicken breasts,chicken breasts,2.0,pound,907.18,parsed_partial,fooddb_v1_1_draft_round2,food_chicken_breast_without_skin_raw,chicken_breast_without_skin_raw,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:chicken breasts->food_chicken_breast_without_skin_raw
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,10,"1 pound broccoli florets, chopped into bite-sized pieces",broccoli florets,broccoli florets,1.0,pound,453.59,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_052,14727,Teriyaki Chicken with Mushrooms and Broccoli,11,1 (8 ounce) package sliced mushrooms,sliced mushrooms,mushrooms,1.0,package,,review_needed,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,1,"1 teaspoon vegetable oil, divided",vegetable oil,vegetable oil,1.0,teaspoon,4.5,parsed_partial,fooddb_v1_1_draft_round2,food_combined_oil_blended_vegetable_oils,combined_oil_blended_vegetable_oils,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:vegetable oil->food_combined_oil_blended_vegetable_oils
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,2,2 teaspoons sesame oil,sesame oil,sesame oil,2.0,teaspoon,9.0,parsed_clean,fooddb_v1_1_draft_round2,food_sesame_oil,sesame_oil,accepted_auto,high,exact_match,exact display_name match
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,3,2 teaspoons minced fresh ginger,minced fresh ginger,ginger,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,"family_name_candidate_only; candidate_count=2; preview=food_ginger_powder,food_ginger_raw"
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,4,"2 cloves garlic, minced",garlic,garlic,2.0,clove,6.0,parsed_partial,fooddb_v1_1_draft_round2,food_garlic_fresh,garlic_fresh,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:garlic->food_garlic_fresh
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,5,2 cups shredded cooked chicken,shredded cooked chicken,chicken,2.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,6,1 cup shredded cabbage,shredded cabbage,cabbage,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,7,"1 large carrot, finely shredded",carrot,carrot,1.0,count,60,parsed_partial,fooddb_v1_1_draft_round2,food_carrot_raw,carrot_raw,accepted_auto,medium,round2_promotion_v1_1,round2_promotion_v1_1:carrot_family_exact:carrot
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,8,2 tablespoons soy sauce,soy sauce,soy sauce,2.0,tablespoon,32.0,parsed_clean,fooddb_v1_1_draft_round2,food_soy_sauce_prepacked,soy_sauce_prepacked,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:soy sauce->food_soy_sauce_prepacked
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,9,2 tablespoons dry garlic sauce,dry garlic sauce,dry garlic sauce,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,10,½ cup cooked jasmine rice,cooked jasmine rice,jasmine rice,0.5,cup,92.5,parsed_clean,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_053,28309,Baked Chicken and Vegetable Rice Paper Rolls,11,12 rice paper wrappers,rice paper wrappers,rice paper wrappers,12.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,1,1 ham bone with some meat,ham bone with some meat,ham bone with some meat,1.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,2,"8 cups water, plus more as needed",water,water,8.0,cup,1920.0,review_needed,fooddb_v1_1_draft_round2,food_water_municipal,water_municipal,review_needed,low,review_promotion_v1_1,review_promotion_v1_1:water_low_macro_impact; parse_status_review_gate
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,3,1 (16 ounce) package dried lima beans,dried lima beans,lima beans,1.0,package,,review_needed,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,4,1 tablespoon olive oil,olive oil,olive oil,1.0,tablespoon,13.5,parsed_clean,fooddb_v1_1_draft_round2,food_olive_oil_extra_virgin,olive_oil_extra_virgin,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:olive oil->food_olive_oil_extra_virgin
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,5,"4 stalks celery, diced",celery,celery,4.0,stalk,,parsed_partial,fooddb_v1_1_draft_round2,food_celery_stalk_raw,celery_stalk_raw,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:celery->food_celery_stalk_raw
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,6,"1 onion, diced",onion,onion,1.0,count,110.0,parsed_partial,fooddb_v1_1_draft_round2,food_onion_raw,onion_raw,accepted_auto,medium,review_promotion_v1_1,review_promotion_v1_1:onion_family_exact:onion
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,7,½ pound diced cooked ham,diced cooked ham,ham,0.5,pound,226.8,parsed_clean,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,8,"4 carrots, peeled and sliced",carrots,carrots,4.0,count,240,parsed_partial,fooddb_v1_1_draft_round2,food_carrot_raw,carrot_raw,accepted_auto,medium,round2_promotion_v1_1,round2_promotion_v1_1:carrot_family_exact:carrots
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,9,1 teaspoon salt,salt,salt,1.0,teaspoon,6.0,parsed_clean,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,10,1 teaspoon ground black pepper,ground black pepper,black pepper,1.0,teaspoon,2.3,parsed_partial,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder
recipes_v1_1_candidate_054,36407,Dad's Lima Bean Soup with Ham Bone,11,1 teaspoon dried parsley,dried parsley,parsley,1.0,teaspoon,0.5,parsed_partial,fooddb_v1_1_draft_round2,food_parsley_dried,parsley_dried,accepted_auto,medium,round2_promotion_v1_1,round2_promotion_v1_1:dried_herb_exact:parsley; parsed_name=dried parsley
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,1,1 tablespoon vegetable oil,vegetable oil,vegetable oil,1.0,tablespoon,13.5,parsed_clean,fooddb_v1_1_draft_round2,food_combined_oil_blended_vegetable_oils,combined_oil_blended_vegetable_oils,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:vegetable oil->food_combined_oil_blended_vegetable_oils
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,2,1/2 cup onion,onion,onion,0.5,cup,80,parsed_partial,fooddb_v1_1_draft_round2,food_onion_raw,onion_raw,accepted_auto,medium,review_promotion_v1_1,review_promotion_v1_1:onion_family_exact:onion
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,3,3 cloves garlic,garlic,garlic,3.0,clove,9.0,parsed_clean,fooddb_v1_1_draft_round2,food_garlic_fresh,garlic_fresh,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:garlic->food_garlic_fresh
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,4,1/2 cup green peas,green peas,green peas,0.5,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,5,1/2 cup carrots,carrots,carrots,0.5,cup,62.5,parsed_partial,fooddb_v1_1_draft_round2,food_carrot_raw,carrot_raw,accepted_auto,medium,round2_promotion_v1_1,round2_promotion_v1_1:carrot_family_exact:carrots
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,6,2 cups cooked rice,cooked rice,rice,2.0,cup,370.0,parsed_clean,fooddb_v1_1_draft_round2,food_rice_cooked_unsalted,rice_cooked_unsalted,accepted_auto,medium,review_promotion_v1_1,review_promotion_v1_1:rice_preparation_clear:cooked rice; parsed_name=cooked rice
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,7,2 teaspoons sesame oil,sesame oil,sesame oil,2.0,teaspoon,9.0,parsed_clean,fooddb_v1_1_draft_round2,food_sesame_oil,sesame_oil,accepted_auto,high,exact_match,exact display_name match
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,8,1 tablespoon soy sauce,soy sauce,soy sauce,1.0,tablespoon,16.0,parsed_clean,fooddb_v1_1_draft_round2,food_soy_sauce_prepacked,soy_sauce_prepacked,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:soy sauce->food_soy_sauce_prepacked
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,9,1 pound chicken adobo,chicken adobo,chicken adobo,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,10,1/2 teaspoon salt,salt,salt,0.5,teaspoon,3.0,parsed_clean,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,11,1 pinch white pepper,white pepper,white pepper,1.0,pinch,,parsed_partial,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,family_name_candidate_only; candidate_count=1; preview=food_white_pepper_powder
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,12,"1 large egg,",egg,egg,1.0,count,50.0,parsed_partial,fooddb_v1_1_draft_round2,food_egg_raw,egg_raw,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:egg->food_egg_raw
recipes_v1_1_candidate_055,46266,Chicken Adobo Fried Rice,13,2 green onions,green onions,green onions,2.0,count,220.0,parsed_partial,fooddb_v1_1_draft_round2,food_chive_or_spring_onion_fresh,chive_or_spring_onion_fresh,accepted_auto,medium,round2_promotion_v1_1,round2_promotion_v1_1:green_onion_scallion_exact:green onions
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,1,½ cup all-purpose flour for coating,all-purpose flour for coating,all purpose flour for coating,0.5,cup,60.0,parsed_clean,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,2,2 teaspoons salt,salt,salt,2.0,teaspoon,12.0,parsed_clean,fooddb_v1_1_draft_round2,food_salt_white_sea_igneous_or_rock_no_enrichment,salt_white_sea_igneous_or_rock_no_enrichment,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:salt->food_salt_white_sea_igneous_or_rock_no_enrichment
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,3,1 pinch ground black pepper,ground black pepper,black pepper,1.0,pinch,,parsed_partial,fooddb_v1_1_draft_round2,food_black_pepper_powder,black_pepper_powder,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:black pepper->food_black_pepper_powder
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,4,4 pounds beef short ribs,beef short ribs,beef short ribs,4.0,pound,1814.37,parsed_clean,fooddb_v1_1_draft_round2,food_beef_short_ribs_raw,beef_short_ribs_raw,accepted_auto,medium,round2_promotion_v1_1,round2_promotion_v1_1:specific_beef_cut_exact:beef short ribs
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,5,2 tablespoons vegetable oil,vegetable oil,vegetable oil,2.0,tablespoon,27.0,parsed_clean,fooddb_v1_1_draft_round2,food_combined_oil_blended_vegetable_oils,combined_oil_blended_vegetable_oils,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:vegetable oil->food_combined_oil_blended_vegetable_oils
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,6,1 cup water,water,water,1.0,cup,240.0,parsed_clean,fooddb_v1_1_draft_round2,food_water_municipal,water_municipal,accepted_auto,medium,review_promotion_v1_1,review_promotion_v1_1:water_low_macro_impact
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,7,1 cup stewed tomatoes,stewed tomatoes,stewed tomatoes,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,8,"1 clove garlic, minced",garlic,garlic,1.0,clove,3.0,parsed_partial,fooddb_v1_1_draft_round2,food_garlic_fresh,garlic_fresh,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:garlic->food_garlic_fresh
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,9,"6 potatoes, peeled and cubed",potatoes,potatoes,6.0,count,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,10,"3 onions, chopped",onions,onions,3.0,count,330.0,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,11,"6 carrots, chopped",carrots,carrots,6.0,count,360,parsed_partial,fooddb_v1_1_draft_round2,food_carrot_raw,carrot_raw,accepted_auto,medium,round2_promotion_v1_1,round2_promotion_v1_1:carrot_family_exact:carrots
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,12,1 ½ tablespoons all-purpose flour,all-purpose flour,all purpose flour,1.5,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_056,47165,Braised Beef Short Ribs,13,4 tablespoons water,water,water,4.0,tablespoon,60.0,parsed_clean,fooddb_v1_1_draft_round2,food_water_municipal,water_municipal,accepted_auto,medium,review_promotion_v1_1,review_promotion_v1_1:water_low_macro_impact
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,1,2 tablespoons garlic powder,garlic powder,garlic powder,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,2,2 tablespoons onion powder,onion powder,onion powder,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,3,1 tablespoon cayenne pepper,cayenne pepper,cayenne pepper,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,food_cayenne_pepper,cayenne_pepper,accepted_auto,high,exact_match,exact display_name match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,4,1 tablespoon rubbed sage,rubbed sage,rubbed sage,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,5,1 tablespoon ground nutmeg,ground nutmeg,nutmeg,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft_round2,food_nutmeg,nutmeg,accepted_auto,high,exact_match,exact canonical_name match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,6,1 teaspoon seasoned salt,seasoned salt,seasoned salt,1.0,teaspoon,6.0,parsed_clean,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,7,salt and pepper to taste,salt and pepper,salt and pepper,,,,review_needed,fooddb_v1_1_draft_round2,,,review_needed,low,review_candidate,compound_or_alternative_ingredient_name
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,8,3 pounds pork neck bones,pork neck bones,pork neck bones,3.0,pound,1360.78,parsed_clean,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,9,3 tablespoons olive oil,olive oil,olive oil,3.0,tablespoon,40.5,parsed_clean,fooddb_v1_1_draft_round2,food_olive_oil_extra_virgin,olive_oil_extra_virgin,accepted_auto,high,safe_alias_v1_1,safe_alias_v1_1:olive oil->food_olive_oil_extra_virgin
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,10,1 cup diced onion,diced onion,onion,1.0,cup,160,parsed_partial,fooddb_v1_1_draft_round2,food_onion_raw,onion_raw,accepted_auto,medium,review_promotion_v1_1,review_promotion_v1_1:onion_family_exact:onion; parsed_name=diced onion
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,11,1 cup chopped red bell pepper,chopped red bell pepper,red bell pepper,1.0,cup,,parsed_partial,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,12,1 (16 ounce) package dried lima beans,dried lima beans,lima beans,1.0,package,,review_needed,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_057,48399,Neck Bones and Lima Beans,13,"10 cups water, divided",water,water,10.0,cup,2400.0,parsed_partial,fooddb_v1_1_draft_round2,food_water_municipal,water_municipal,accepted_auto,medium,review_promotion_v1_1,review_promotion_v1_1:water_low_macro_impact
recipes_v1_1_candidate_058,48498,Filipino Pancit Bihon with Canton,1,½ (8 ounce) package pancit bihon (rice noodles),pancit bihon,pancit bihon,0.5,package,,review_needed,fooddb_v1_1_draft_round2,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
